PC1,PC2,Cluster
3.2828329454715357,-1.19712944404071,-1
1.995161326152012,-0.562409455575163,-1
-0.3411408996978724,2.463638817192221,-1
0.3808202992933939,-2.360617046043056,-1
3.256974956619593,-0.985708204122299,-1
2.582591684641442,-1.4932308087862514,-1
-1.6620425636213174,-2.0500391172027106,-1
3.312411533156754,-0.908818803714736,-1
1.717609276384619,-1.54191973209529,-1
2.876458311996084,-1.7381861775888363,-1
3.515687207014806,-1.244090782072803,-1
1.9543784917438525,-1.3155811309601757,-1
2.446986024465965,-1.033700339941637,-1
-1.882276710011246,-0.2075726501184337,-1
1.3872227086716906,0.0753433699530213,-1
3.587020094358244,0.3806603470369189,-1
2.09400305955425,-1.3554550063570416,-1
2.3196721118251933,-1.6155248013042294,-1
3.0188953334148856,1.5953472610296453,-1
2.479202049641092,-1.5139764394829196,-1
-1.7522676347081536,-1.395095687001888,-1
3.139541200385367,1.3534812015267512,-1
1.8214115718046584,-0.9534547343062704,-1
1.721027108813735,-1.651002482760627,-1
3.689536327762907,-1.22767475146371,-1
-0.5444616534437022,-2.377143275932624,-1
3.5953586199028846,-0.8382352558342415,-1
1.7876128123941748,1.23387404643786,-1
1.5920454516070577,0.9842204996627184,-1
3.313465687047914,1.3543052229441384,-1
1.3438330066035935,-0.5686723350430283,-1
1.9628666503906045,0.0836554184318195,-1
1.9620063819024485,0.1304740088922606,-1
2.551958677504975,1.812207920748509,-1
-1.152345868753625,-2.3135720795108576,-1
2.416188399010089,-1.3688176646810335,-1
2.950288852163016,-1.6740578556777952,-1
-1.906849390230797,0.2048079330897941,-1
1.7208581868794184,-1.280329128241014,-1
2.559488973588881,1.7677004182030136,-1
2.941487133937234,1.841230376235454,-1
2.703633874035954,-1.48136358270733,-1
-0.3268684947756044,2.5560471586439584,-1
2.961227885623326,-1.6579034408205275,-1
-1.7998039946968352,1.0744114375271965,-1
3.1947676833395597,-1.3614621119993418,-1
2.706084199486121,-1.539787631918773,-1
-0.374875728179284,-2.39411847505996,-1
2.972260475103506,-1.9968303712911668,-1
3.3652925276784145,-1.591044676052818,-1
0.5178814927819543,-2.318678858440919,-1
2.9369462712624728,-1.809328893987573,-1
3.01321804182686,-1.6338799532198744,-1
3.1009780860495337,1.2793920749760692,-1
1.997734548909546,1.1818745663575658,-1
2.261424118865916,1.4622345484690162,-1
-1.7369250717343552,-1.878172060400052,-1
1.6558200043254687,1.166872382522405,-1
3.297360036041653,-0.989548466691845,-1
2.2089886762833624,-1.1371009574220738,-1
1.948898444434566,1.1033403602625476,-1
2.596760135744753,-1.547179121615055,-1
2.90574453107623,-1.5572521685641372,-1
-0.1497687654105464,-2.5195409510395383,-1
1.209091448951498,-1.6308153072561324,-1
2.280302620138392,-1.1687012451759828,-1
1.8321571334809603,1.117068359324202,-1
1.3462405920986455,1.3960882761353202,-1
2.0527921099294217,-1.1623953926489143,-1
1.832801498005271,-1.7020350422757886,-1
3.5029828349139,0.4662396044579353,-1
2.4562123874602,1.723566773718786,-1
3.323151754031861,-1.35512236548665,-1
1.3740770882465851,1.0560057259191615,-1
3.501653483580017,1.617282253881363,-1
1.703853485700997,-0.920252052174135,-1
2.406225967581439,-1.6053754490602954,-1
2.1849262505581897,1.333561635276437,-1
0.2969428667306544,-2.475966475073552,-1
-1.8448740250749789,0.6468857713360627,-1
-0.8794200873673236,2.550151101192747,-1
2.6606763252393444,-1.2259665890706806,-1
-1.4169591685475404,1.9615980436379503,-1
2.287434142293125,1.8908119578437403,-1
2.8344864602838475,-1.8729372215422817,-1
2.16197453689461,-1.29356455263732,-1
2.4612923580939388,1.7374833203847335,-1
3.158171659557563,1.7953820950635582,-1
3.081045430885897,1.647203841962194,-1
2.601042824080235,-1.1820945603382789,-1
